"Time	Open	High	Low	Close	Volume",,,,,,,Label
"2021-07-06 16:00:00	1.37926	1.38076	1.37727	1.37989	11347	8",,,,,,,-1
"2021-07-06 20:00:00	1.37989	1.38064	1.37934	1.38037	7258	7",,,,,,,-1
"2021-07-07 00:00:00	1.38038	1.38058	1.37894	1.38005	10385	10",,,,,,,-1
"2021-07-07 04:00:00	1.38006	1.38151	1.37861	1.38003	17222	9",,,,,,,-1
"2021-07-07 08:00:00	1.38003	1.38355	1.37768	1.383	19065	8",,,,,,,-1
"2021-07-07 12:00:00	1.383	1.38414	1.37537	1.37916	33239	7",,,,,,,-1
"2021-07-07 16:00:00	1.37915	1.38174	1.37869	1.37989	21089	7",,,,,,,-1
"2021-07-07 20:00:00	1.3799	1.38046	1.37955	1.37992	5240	7",,,,,,,-1
"2021-07-08 00:00:00	1.37996	1.38015	1.37743	1.37827	10411	12",,,,,,,-1
"2021-07-08 04:00:00	1.37828	1.37944	1.37598	1.37782	27166	9",,,,,,,-1
"2021-07-08 08:00:00	1.37784	1.37938	1.37519	1.37604	44361	6",,,,,,,-1
"2021-07-08 12:00:00	1.37604	1.37968	1.37414	1.37661	41380	8",,,,,,,-1
"2021-07-08 16:00:00	1.37661	1.3785	1.37614	1.37847	16448	7",,,,,,,-1
"2021-07-08 20:00:00	1.37846	1.3794	1.37725	1.37893	6335	7",,,,,,,-1
"2021-07-09 00:00:00	1.37899	1.37943	1.37665	1.37797	14994	9",,,,,,,0
"2021-07-09 04:00:00	1.37797	1.37875	1.37552	1.37784	28378	5",,,,,,,0
"2021-07-09 08:00:00	1.37786	1.38244	1.37707	1.38169	40793	8",,,,,,,0
"2021-07-09 12:00:00	1.38171	1.38764	1.38166	1.384	42775	7",,,,,,,0
"2021-07-09 16:00:00	1.38404	1.38928	1.384	1.38911	18583	7",,,,,,,0
"2021-07-09 20:00:00	1.38913	1.39088	1.38911	1.38924	4328	7",,,,,,,0
"2021-07-12 00:00:00	1.38982	1.39097	1.38844	1.38863	13902	8",,,,,,,0
"2021-07-12 04:00:00	1.38864	1.38938	1.3867	1.38755	20032	9",,,,,,,0
"2021-07-12 08:00:00	1.38756	1.388	1.38398	1.38436	30382	6",,,,,,,0
"2021-07-12 12:00:00	1.38435	1.3905	1.38387	1.3885	39784	7",,,,,,,0
"2021-07-12 16:00:00	1.38851	1.38853	1.38718	1.38835	10258	7",,,,,,,0
"2021-07-12 20:00:00	1.38834	1.38886	1.38805	1.38858	3947	8",,,,,,,0
"2021-07-13 00:00:00	1.38859	1.39051	1.38827	1.3898	12488	10",,,,,,,0
"2021-07-13 04:00:00	1.38981	1.38989	1.38623	1.38631	14630	9",,,,,,,0
"2021-07-13 08:00:00	1.38631	1.38641	1.38385	1.38494	17063	7",,,,,,,0
"2021-07-13 12:00:00	1.38494	1.38571	1.37998	1.38457	46045	7",,,,,,,0
"2021-07-13 16:00:00	1.38455	1.3856	1.38086	1.38116	17014	7",,,,,,,0
"2021-07-13 20:00:00	1.38116	1.3817	1.38045	1.38052	4574	8",,,,,,,0
"2021-07-14 00:00:00	1.38052	1.38239	1.38011	1.38192	15337	9",,,,,,,0
"2021-07-14 04:00:00	1.38192	1.38533	1.38151	1.38372	18649	8",,,,,,,0
"2021-07-14 08:00:00	1.38375	1.38759	1.38346	1.38591	24027	7",,,,,,,0
"2021-07-14 12:00:00	1.38591	1.38917	1.3848	1.38524	33930	7",,,,,,,0
"2021-07-14 16:00:00	1.38526	1.38672	1.38499	1.38574	11204	7",,,,,,,0
"2021-07-14 20:00:00	1.38572	1.38643	1.38556	1.38558	5539	7",,,,,,,0
"2021-07-15 00:00:00	1.38559	1.38575	1.38213	1.38336	13666	9",,,,,,,0
"2021-07-15 04:00:00	1.38335	1.38664	1.3813	1.3817	13441	9",,,,,,,0
"2021-07-15 08:00:00	1.3817	1.38988	1.3813	1.38717	26730	7",,,,,,,0
"2021-07-15 12:00:00	1.38717	1.38737	1.38383	1.38477	28786	7",,,,,,,0
"2021-07-15 16:00:00	1.38478	1.38514	1.38046	1.38242	12875	6",,,,,,,0
"2021-07-15 20:00:00	1.38241	1.38342	1.38201	1.38277	4514	7",,,,,,,0
"2021-07-16 00:00:00	1.38278	1.38393	1.38237	1.38386	10542	9",,,,,,,0
"2021-07-16 04:00:00	1.38386	1.38401	1.37909	1.3809	11879	9",,,,,,,0
"2021-07-16 08:00:00	1.3809	1.38617	1.37996	1.38124	18217	7",,,,,,,0
"2021-07-16 12:00:00	1.38124	1.3839	1.3772	1.37828	26960	8",,,,,,,-1
"2021-07-16 16:00:00	1.37833	1.37889	1.37604	1.37611	11212	7",,,,,,,-1
"2021-07-16 20:00:00	1.3761	1.37663	1.37565	1.37565	2195	8",,,,,,,-1
"2021-07-19 00:00:00	1.37631	1.37636	1.37467	1.37558	10990	7",,,,,,,-1
"2021-07-19 04:00:00	1.37558	1.3761	1.3712	1.37224	15694	8",,,,,,,-1
"2021-07-19 08:00:00	1.37227	1.37451	1.37001	1.3715	28898	7",,,,,,,-1
"2021-07-19 12:00:00	1.3715	1.37248	1.3662	1.36895	47356	7",,,,,,,-1
"2021-07-19 16:00:00	1.36893	1.36895	1.36545	1.3669	19230	6",,,,,,,-1
"2021-07-19 20:00:00	1.36691	1.36791	1.36671	1.36684	4268	8",,,,,,,-1
"2021-07-20 00:00:00	1.36685	1.36892	1.36606	1.36706	9889	10",,,,,,,-1
"2021-07-20 04:00:00	1.36705	1.36727	1.36268	1.3637	18926	10",,,,,,,-1
"2021-07-20 08:00:00	1.3637	1.36765	1.36062	1.36234	28436	7",,,,,,,-1
"2021-07-20 12:00:00	1.36233	1.36248	1.35717	1.36133	29577	7",,,,,,,-1
"2021-07-20 16:00:00	1.36135	1.3631	1.36121	1.36296	11038	7",,,,,,,-1
"2021-07-20 20:00:00	1.36296	1.36343	1.36198	1.3634	6303	8",,,,,,,-1
"2021-07-21 00:00:00	1.36339	1.3642	1.36063	1.36181	8677	10",,,,,,,-1
"2021-07-21 04:00:00	1.36182	1.36193	1.35908	1.36086	13989	11",,,,,,,-1
"2021-07-21 08:00:00	1.36086	1.36383	1.35958	1.36208	19913	8",,,,,,,-1
"2021-07-21 12:00:00	1.3621	1.36941	1.3619	1.36933	23015	8",,,,,,,-1
"2021-07-21 16:00:00	1.36932	1.37227	1.36832	1.37185	8457	7",,,,,,,-1
"2021-07-21 20:00:00	1.37185	1.37199	1.37068	1.37115	3041	8",,,,,,,-1
"2021-07-22 00:00:00	1.37114	1.37134	1.36904	1.37088	7490	13",,,,,,,-1
"2021-07-22 04:00:00	1.37088	1.37579	1.37087	1.37403	12920	8",,,,,,,1
"2021-07-22 08:00:00	1.37405	1.37741	1.37143	1.37727	22221	8",,,,,,,1
"2021-07-22 12:00:00	1.37728	1.37869	1.37425	1.37462	28347	8",,,,,,,1
"2021-07-22 16:00:00	1.37462	1.37784	1.37398	1.37669	9343	8",,,,,,,1
"2021-07-22 20:00:00	1.37667	1.37761	1.37512	1.37722	3460	8",,,,,,,1
"2021-07-23 00:00:00	1.37722	1.37796	1.3756	1.37608	5855	11",,,,,,,1
"2021-07-23 04:00:00	1.37605	1.37659	1.37326	1.37429	12543	9",,,,,,,1
"2021-07-23 08:00:00	1.37431	1.3745	1.37196	1.37351	17992	8",,,,,,,1
"2021-07-23 12:00:00	1.37351	1.37725	1.37348	1.37492	23643	8",,,,,,,1
"2021-07-23 16:00:00	1.37492	1.37631	1.37479	1.37491	6612	6",,,,,,,1
"2021-07-23 20:00:00	1.3749	1.37516	1.37402	1.37449	1262	9",,,,,,,1
"2021-07-26 00:00:00	1.37567	1.37577	1.37403	1.37476	8126	8",,,,,,,1
"2021-07-26 04:00:00	1.37476	1.37728	1.37366	1.37569	11915	10",,,,,,,1
"2021-07-26 08:00:00	1.37578	1.37992	1.3741	1.37941	16804	7",,,,,,,1
"2021-07-26 12:00:00	1.37944	1.38324	1.37732	1.38289	19605	9",,,,,,,1
"2021-07-26 16:00:00	1.38287	1.38333	1.38105	1.3822	6610	7",,,,,,,1
"2021-07-26 20:00:00	1.3822	1.38284	1.38159	1.38257	7062	6",,,,,,,1
"2021-07-27 00:00:00	1.38256	1.38312	1.38184	1.38275	5459	10",,,,,,,1
"2021-07-27 04:00:00	1.38276	1.38289	1.3777	1.37935	15999	10",,,,,,,1
"2021-07-27 08:00:00	1.37935	1.38024	1.37664	1.38014	22758	7",,,,,,,1
"2021-07-27 12:00:00	1.38017	1.38921	1.38012	1.38835	29379	7",,,,,,,1
"2021-07-27 16:00:00	1.38835	1.38941	1.38758	1.38848	7870	7",,,,,,,1
"2021-07-27 20:00:00	1.38848	1.38864	1.38763	1.38817	6946	7",,,,,,,1
"2021-07-28 00:00:00	1.38816	1.38895	1.38734	1.38743	5722	10",,,,,,,1
"2021-07-28 04:00:00	1.38746	1.38949	1.38633	1.38725	9233	10",,,,,,,1
"2021-07-28 08:00:00	1.38726	1.38946	1.38617	1.38795	15606	8",,,,,,,1
"2021-07-28 12:00:00	1.38793	1.38864	1.38446	1.38832	16260	7",,,,,,,1
"2021-07-28 16:00:00	1.38832	1.39109	1.3843	1.39078	21057	7",,,,,,,1
"2021-07-28 20:00:00	1.39077	1.39105	1.38999	1.39055	4370	8",,,,,,,1
"2021-07-29 00:00:00	1.39055	1.39292	1.38977	1.39267	6090	9",,,,,,,1
"2021-07-29 04:00:00	1.39267	1.39504	1.39245	1.39383	8583	9",,,,,,,1
"2021-07-29 08:00:00	1.39381	1.39698	1.39346	1.39624	12292	7",,,,,,,1
"2021-07-29 12:00:00	1.39628	1.39816	1.3951	1.39655	17815	8",,,,,,,1
"2021-07-29 16:00:00	1.39656	1.39707	1.39573	1.39633	5225	6",,,,,,,1
"2021-07-29 20:00:00	1.39636	1.39709	1.3957	1.39632	3563	7",,,,,,,1
"2021-07-30 00:00:00	1.39632	1.39634	1.39412	1.39423	7675	11",,,,,,,1
"2021-07-30 04:00:00	1.39423	1.3969	1.39341	1.39652	7428	8",,,,,,,1
"2021-07-30 08:00:00	1.39653	1.39832	1.39537	1.39559	13710	6",,,,,,,1
"2021-07-30 12:00:00	1.39559	1.39683	1.38903	1.3912	20066	7",,,,,,,1
"2021-07-30 16:00:00	1.39125	1.3913	1.38877	1.38978	7460	7",,,,,,,1
"2021-07-30 20:00:00	1.38979	1.39124	1.38943	1.38959	2875	7",,,,,,,1
"2021-08-02 00:00:00	1.38952	1.39044	1.38861	1.3898	6915	9",,,,,,,1
"2021-08-02 04:00:00	1.38982	1.39297	1.3896	1.39173	7921	8",,,,,,,1
"2021-08-02 08:00:00	1.39172	1.39323	1.38931	1.38996	9542	8",,,,,,,1
"2021-08-02 12:00:00	1.38995	1.39181	1.38839	1.38849	21824	7",,,,,,,1
"2021-08-02 16:00:00	1.38848	1.38977	1.38753	1.38914	7640	7",,,,,,,1
"2021-08-02 20:00:00	1.38911	1.38929	1.38789	1.38906	3323	7",,,,,,,1
"2021-08-03 00:00:00	1.38905	1.39012	1.38866	1.38927	5850	9",,,,,,,1
"2021-08-03 04:00:00	1.38924	1.39216	1.38878	1.39129	9948	10",,,,,,,1
"2021-08-03 08:00:00	1.39129	1.39385	1.39063	1.39322	9438	8",,,,,,,1
"2021-08-03 12:00:00	1.39322	1.39322	1.38823	1.3905	22784	8",,,,,,,1
"2021-08-03 16:00:00	1.3905	1.39187	1.3904	1.39183	6219	6",,,,,,,1
"2021-08-03 20:00:00	1.39181	1.39185	1.39097	1.39167	3449	8",,,,,,,1
"2021-08-04 00:00:00	1.39166	1.39328	1.39	1.39247	5032	10",,,,,,,1
"2021-08-04 04:00:00	1.39247	1.39468	1.3921	1.39416	7350	7",,,,,,,1
"2021-08-04 08:00:00	1.39416	1.39426	1.3918	1.39277	9784	8",,,,,,,1
"2021-08-04 12:00:00	1.39278	1.39574	1.38998	1.39115	26455	9",,,,,,,1
"2021-08-04 16:00:00	1.39115	1.39118	1.3887	1.38871	7396	8",,,,,,,-1
"2021-08-04 20:00:00	1.38872	1.38906	1.38849	1.38893	2923	7",,,,,,,-1
"2021-08-05 00:00:00	1.38892	1.38975	1.38777	1.38903	5281	9",,,,,,,-1
"2021-08-05 04:00:00	1.38903	1.39243	1.38719	1.3924	9746	10",,,,,,,-1
"2021-08-05 08:00:00	1.39238	1.39459	1.39018	1.39245	23082	7",,,,,,,-1
"2021-08-05 12:00:00	1.39253	1.39488	1.3899	1.3928	18979	8",,,,,,,-1
"2021-08-05 16:00:00	1.39279	1.39379	1.39236	1.39311	5858	6",,,,,,,-1
"2021-08-05 20:00:00	1.39306	1.39327	1.39255	1.3927	3189	8",,,,,,,-1
"2021-08-06 00:00:00	1.3927	1.3929	1.39147	1.3921	4229	8",,,,,,,-1
"2021-08-06 04:00:00	1.39208	1.39327	1.39097	1.39206	6006	10",,,,,,,-1
"2021-08-06 08:00:00	1.39206	1.39299	1.39047	1.39169	9107	8",,,,,,,-1
"2021-08-06 12:00:00	1.3917	1.39281	1.38608	1.38708	23285	8",,,,,,,-1
"2021-08-06 16:00:00	1.38708	1.38812	1.38646	1.38771	4599	7",,,,,,,-1
"2021-08-06 20:00:00	1.3877	1.38804	1.38693	1.38693	2391	8",,,,,,,-1
"2021-08-09 00:00:00	1.38662	1.38692	1.38546	1.38686	4936	12",,,,,,,-1
"2021-08-09 04:00:00	1.38685	1.38902	1.38645	1.38652	6140	6",,,,,,,-1
"2021-08-09 08:00:00	1.38646	1.38942	1.38502	1.38749	13000	8",,,,,,,-1
"2021-08-09 12:00:00	1.38746	1.38892	1.38455	1.38507	16443	8",,,,,,,-1
"2021-08-09 16:00:00	1.38506	1.38582	1.38406	1.38461	5182	6",,,,,,,-1
"2021-08-09 20:00:00	1.38461	1.38495	1.38437	1.38465	2929	6",,,,,,,-1
"2021-08-10 00:00:00	1.38465	1.38511	1.38357	1.38469	3735	9",,,,,,,-1
"2021-08-10 04:00:00	1.38471	1.38606	1.38398	1.38521	7225	7",,,,,,,-1
"2021-08-10 08:00:00	1.38521	1.38721	1.38512	1.3861	10039	8",,,,,,,-1
"2021-08-10 12:00:00	1.38609	1.38681	1.38324	1.38377	14363	7",,,,,,,-1
"2021-08-10 16:00:00	1.38378	1.38431	1.38272	1.38348	5614	6",,,,,,,-1
"2021-08-10 20:00:00	1.38348	1.38412	1.38347	1.3835	3210	5",,,,,,,-1
"2021-08-11 00:00:00	1.3835	1.38361	1.38192	1.38281	4044	10",,,,,,,-1
"2021-08-11 04:00:00	1.38281	1.38329	1.38124	1.38163	6333	10",,,,,,,-1
"2021-08-11 08:00:00	1.38162	1.38307	1.38023	1.38293	7964	7",,,,,,,-1
"2021-08-11 12:00:00	1.38298	1.38757	1.38269	1.38649	22099	6",,,,,,,-1
"2021-08-11 16:00:00	1.38648	1.38875	1.3863	1.38709	5620	7",,,,,,,-1
"2021-08-11 20:00:00	1.38707	1.38713	1.38625	1.38661	5308	5",,,,,,,-1
"2021-08-12 00:00:00	1.38659	1.38743	1.38638	1.38742	3623	7",,,,,,,-1
"2021-08-12 04:00:00	1.38742	1.38782	1.38552	1.38775	5829	8",,,,,,,-1
"2021-08-12 08:00:00	1.38774	1.38774	1.3842	1.38473	9025	8",,,,,,,-1
"2021-08-12 12:00:00	1.38476	1.38553	1.38226	1.38319	13283	8",,,,,,,-1
"2021-08-12 16:00:00	1.3832	1.38341	1.37945	1.38057	6813	7",,,,,,,-1
"2021-08-12 20:00:00	1.38054	1.38136	1.38027	1.38106	3471	7",,,,,,,-1
"2021-08-13 00:00:00	1.38106	1.38163	1.38034	1.38136	2638	8",,,,,,,-1
"2021-08-13 04:00:00	1.38135	1.38153	1.37971	1.38075	4263	8",,,,,,,-1
"2021-08-13 08:00:00	1.38081	1.38225	1.37904	1.3818	7165	8",,,,,,,-1
"2021-08-13 12:00:00	1.38186	1.38621	1.38181	1.38561	12695	7",,,,,,,-1
"2021-08-13 16:00:00	1.3856	1.38749	1.38558	1.38703	5218	7",,,,,,,-1
"2021-08-13 20:00:00	1.38703	1.38711	1.38576	1.38576	1670	10",,,,,,,-1
"2021-08-16 00:00:00	1.38631	1.38671	1.38512	1.38526	3759	11",,,,,,,-1
"2021-08-16 04:00:00	1.38528	1.3862	1.38383	1.38545	6079	8",,,,,,,-1
"2021-08-16 08:00:00	1.38542	1.38783	1.38483	1.38649	9370	8",,,,,,,-1
"2021-08-16 12:00:00	1.3865	1.38723	1.38277	1.38472	19720	7",,,,,,,-1
"2021-08-16 16:00:00	1.38475	1.38526	1.38358	1.38387	4979	7",,,,,,,-1
"2021-08-16 20:00:00	1.38388	1.38449	1.38356	1.38403	2891	8",,,,,,,-1
"2021-08-17 00:00:00	1.38404	1.38406	1.38144	1.38153	4370	9",,,,,,,-1
"2021-08-17 04:00:00	1.3815	1.38299	1.37861	1.37994	9841	9",,,,,,,-1
"2021-08-17 08:00:00	1.37993	1.38132	1.3785	1.37885	10435	8",,,,,,,-1
"2021-08-17 12:00:00	1.37885	1.37953	1.37335	1.37377	16168	7",,,,,,,-1
"2021-08-17 16:00:00	1.37377	1.37456	1.3726	1.37383	4848	7",,,,,,,-1
"2021-08-17 20:00:00	1.37382	1.37442	1.37231	1.37396	3492	6",,,,,,,-1
"2021-08-18 00:00:00	1.37395	1.37586	1.37368	1.37525	4527	9",,,,,,,-1
"2021-08-18 04:00:00	1.37525	1.37544	1.37309	1.37412	5320	9",,,,,,,-1
"2021-08-18 08:00:00	1.37411	1.3769	1.37377	1.37687	8116	8",,,,,,,-1
"2021-08-18 12:00:00	1.37686	1.37706	1.37455	1.37469	11309	7",,,,,,,-1
"2021-08-18 16:00:00	1.37467	1.37859	1.37447	1.37572	10806	7",,,,,,,-1
"2021-08-18 20:00:00	1.3757	1.37579	1.37424	1.37424	3543	7",,,,,,,-1
"2021-08-19 00:00:00	1.37431	1.37496	1.37116	1.37197	5798	8",,,,,,,-1
"2021-08-19 04:00:00	1.37197	1.37227	1.36902	1.36967	10511	9",,,,,,,-1
"2021-08-19 08:00:00	1.36966	1.3699	1.36652	1.36812	13402	8",,,,,,,-1
"2021-08-19 12:00:00	1.3681	1.3694	1.36524	1.36708	17089	7",,,,,,,-1
"2021-08-19 16:00:00	1.36706	1.3673	1.36316	1.3634	8534	8",,,,,,,-1
"2021-08-19 20:00:00	1.36336	1.3646	1.36275	1.36297	3843	8",,,,,,,-1
"2021-08-20 00:00:00	1.36298	1.3641	1.36178	1.36294	5026	8",,,,,,,-1
"2021-08-20 04:00:00	1.36292	1.3635	1.3609	1.36175	9489	7",,,,,,,-1
"2021-08-20 08:00:00	1.36177	1.36294	1.3606	1.36116	8193	7",,,,,,,-1
"2021-08-20 12:00:00	1.36117	1.36358	1.36019	1.36257	13067	7",,,,,,,-1
"2021-08-20 16:00:00	1.36257	1.36338	1.36185	1.36248	4592	7",,,,,,,-1
"2021-08-20 20:00:00	1.36247	1.36281	1.36144	1.36144	3138	7",,,,,,,-1
"2021-08-23 00:00:00	1.36241	1.36547	1.3624	1.3648	5685	10",,,,,,,-1
"2021-08-23 04:00:00	1.36478	1.36618	1.3632	1.36491	8078	9",,,,,,,1
"2021-08-23 08:00:00	1.36492	1.36852	1.36442	1.36817	10315	7",,,,,,,1
"2021-08-23 12:00:00	1.36822	1.37211	1.36797	1.37156	14111	8",,,,,,,1
"2021-08-23 16:00:00	1.37155	1.37319	1.37154	1.37282	4595	8",,,,,,,1
"2021-08-23 20:00:00	1.37282	1.37302	1.37127	1.37228	2514	8",,,,,,,1
"2021-08-24 00:00:00	1.37225	1.37254	1.37103	1.37166	2907	12",,,,,,,1
"2021-08-24 04:00:00	1.3717	1.37474	1.37136	1.37162	7057	11",,,,,,,1
"2021-08-24 08:00:00	1.3716	1.37321	1.36936	1.37206	11628	8",,,,,,,1
"2021-08-24 12:00:00	1.37207	1.37473	1.37062	1.37145	16713	8",,,,,,,1
"2021-08-24 16:00:00	1.37145	1.37316	1.37115	1.37312	4877	8",,,,,,,1
"2021-08-24 20:00:00	1.37312	1.37323	1.37216	1.37243	1801	9",,,,,,,1
"2021-08-25 00:00:00	1.37244	1.37314	1.37134	1.37183	4118	10",,,,,,,1
"2021-08-25 04:00:00	1.37184	1.37266	1.37064	1.37184	6342	9",,,,,,,1
"2021-08-25 08:00:00	1.37181	1.37429	1.37115	1.37152	8896	7",,,,,,,1
"2021-08-25 12:00:00	1.37154	1.37361	1.36962	1.37213	14646	7",,,,,,,1
"2021-08-25 16:00:00	1.37212	1.37664	1.37206	1.37601	5747	7",,,,,,,1
"2021-08-25 20:00:00	1.37601	1.37648	1.37489	1.37639	2933	7",,,,,,,1
"2021-08-26 00:00:00	1.37638	1.37675	1.37492	1.37517	4792	10",,,,,,,1
"2021-08-26 04:00:00	1.37518	1.37587	1.37375	1.37473	6841	10",,,,,,,1
"2021-08-26 08:00:00	1.37475	1.37495	1.37309	1.37339	9983	7",,,,,,,1
"2021-08-26 12:00:00	1.37337	1.37362	1.37094	1.37117	20614	7",,,,,,,1
"2021-08-26 16:00:00	1.37116	1.3716	1.36891	1.36999	5496	6",,,,,,,1
"2021-08-26 20:00:00	1.36999	1.37028	1.36966	1.36998	3299	8",,,,,,,1
"2021-08-27 00:00:00	1.36997	1.36997	1.36796	1.36972	4698	11",,,,,,,1
"2021-08-27 04:00:00	1.36969	1.37206	1.36949	1.37158	6764	9",,,,,,,1
"2021-08-27 08:00:00	1.37157	1.3721	1.36937	1.37197	9767	8",,,,,,,1
"2021-08-27 12:00:00	1.37199	1.37807	1.37018	1.37673	33004	8",,,,,,,1
"2021-08-27 16:00:00	1.37674	1.37797	1.37615	1.37638	7520	6",,,,,,,1
"2021-08-27 20:00:00	1.37638	1.37649	1.37543	1.37544	2289	8",,,,,,,1
"2021-08-30 00:00:00	1.3762	1.37749	1.37557	1.37692	3737	14",,,,,,,1
"2021-08-30 04:00:00	1.37691	1.37746	1.37506	1.37668	5085	11",,,,,,,1
"2021-08-30 08:00:00	1.37667	1.37717	1.37479	1.37596	8375	8",,,,,,,1
"2021-08-30 12:00:00	1.37595	1.37674	1.37337	1.37576	10206	7",,,,,,,1
"2021-08-30 16:00:00	1.37572	1.37673	1.37533	1.37604	2968	7",,,,,,,1
"2021-08-30 20:00:00	1.37603	1.37642	1.37538	1.37584	3128	9",,,,,,,1
"2021-08-31 00:00:00	1.37583	1.37773	1.37555	1.37762	6861	9",,,,,,,1
"2021-08-31 04:00:00	1.37759	1.38008	1.37739	1.37837	9880	7",,,,,,,1
"2021-08-31 08:00:00	1.37837	1.3792	1.37588	1.37883	14295	9",,,,,,,1
"2021-08-31 12:00:00	1.3788	1.38077	1.37426	1.37477	23018	7",,,,,,,1
"2021-08-31 16:00:00	1.37475	1.37592	1.37443	1.37482	7250	8",,,,,,,1
"2021-08-31 20:00:00	1.37482	1.37581	1.37476	1.37518	2786	7",,,,,,,1
"2021-09-01 00:00:00	1.3752	1.37557	1.37309	1.37372	6333	8",,,,,,,1
"2021-09-01 04:00:00	1.3737	1.37648	1.37311	1.37562	10776	10",,,,,,,1
"2021-09-01 08:00:00	1.3756	1.37649	1.37438	1.37571	9511	8",,,,,,,1
"2021-09-01 12:00:00	1.3757	1.3798	1.3757	1.3789	18520	7",,,,,,,1
"2021-09-01 16:00:00	1.37889	1.3794	1.37674	1.37689	6562	7",,,,,,,1
"2021-09-01 20:00:00	1.37689	1.3778	1.37666	1.37708	1998	8",,,,,,,1
"2021-09-02 00:00:00	1.37708	1.37802	1.37668	1.37737	4373	9",,,,,,,1
"2021-09-02 04:00:00	1.37736	1.37911	1.37705	1.37887	6364	10",,,,,,,1
"2021-09-02 08:00:00	1.37887	1.38013	1.37788	1.37899	8510	8",,,,,,,1
"2021-09-02 12:00:00	1.37899	1.38361	1.37814	1.38231	14103	7",,,,,,,1
"2021-09-02 16:00:00	1.38232	1.38398	1.38227	1.38364	5532	7",,,,,,,1
"2021-09-02 20:00:00	1.38364	1.38375	1.38308	1.38359	2313	8",,,,,,,1
"2021-09-03 00:00:00	1.38359	1.38451	1.38322	1.38346	6014	10",,,,,,,1
"2021-09-03 04:00:00	1.38346	1.38377	1.38244	1.38251	6818	8",,,,,,,1
"2021-09-03 08:00:00	1.38252	1.38412	1.38177	1.38322	10986	8",,,,,,,1
"2021-09-03 12:00:00	1.38321	1.38744	1.38234	1.3861	28610	8",,,,,,,1
"2021-09-03 16:00:00	1.38615	1.38915	1.38598	1.38625	5559	8",,,,,,,1
"2021-09-03 20:00:00	1.38625	1.3864	1.38539	1.386	1746	8",,,,,,,1
"2021-09-06 00:00:00	1.38575	1.38592	1.38486	1.38518	3920	10",,,,,,,1
"2021-09-06 04:00:00	1.38517	1.38555	1.38361	1.38394	5066	11",,,,,,,1
"2021-09-06 08:00:00	1.38394	1.38462	1.38309	1.38453	6904	8",,,,,,,1
"2021-09-06 12:00:00	1.38457	1.38463	1.38181	1.38271	6416	9",,,,,,,1
"2021-09-06 16:00:00	1.3827	1.38368	1.3827	1.38331	18328	7",,,,,,,1
"2021-09-06 20:00:00	1.38332	1.38402	1.38307	1.38382	14336	29",,,,,,,1
"2021-09-07 00:00:00	1.38381	1.38564	1.38381	1.38467	6377	10",,,,,,,1
"2021-09-07 04:00:00	1.3847	1.38529	1.38206	1.38313	9672	10",,,,,,,1
"2021-09-07 08:00:00	1.38311	1.3832	1.37674	1.37744	17613	8",,,,,,,1
"2021-09-07 12:00:00	1.37743	1.37999	1.37676	1.37902	19460	7",,,,,,,0
"2021-09-07 16:00:00	1.379	1.37959	1.37789	1.37809	7418	7",,,,,,,0
"2021-09-07 20:00:00	1.37813	1.37869	1.37784	1.37786	2876	8",,,,,,,0
"2021-09-08 00:00:00	1.37785	1.37903	1.37748	1.3779	4138	9",,,,,,,0
"2021-09-08 04:00:00	1.3779	1.37823	1.37557	1.37647	9892	11",,,,,,,0
"2021-09-08 08:00:00	1.37649	1.37782	1.37503	1.37684	15713	8",,,,,,,0
"2021-09-08 12:00:00	1.37683	1.37767	1.37261	1.3763	18729	8",,,,,,,0
"2021-09-08 16:00:00	1.37627	1.37842	1.3757	1.37738	7526	7",,,,,,,0
"2021-09-08 20:00:00	1.37738	1.37763	1.3764	1.37665	3101	8",,,,,,,0
"2021-09-09 00:00:00	1.37664	1.37732	1.37588	1.37631	5304	9",,,,,,,0
"2021-09-09 04:00:00	1.37629	1.37932	1.3753	1.37866	8853	10",,,,,,,0
"2021-09-09 08:00:00	1.37867	1.38377	1.37864	1.38366	15174	8",,,,,,,0
"2021-09-09 12:00:00	1.38364	1.38537	1.38203	1.38536	21005	7",,,,,,,0
"2021-09-09 16:00:00	1.38537	1.38625	1.38354	1.38374	9819	7",,,,,,,0
"2021-09-09 20:00:00	1.38375	1.38418	1.38322	1.3838	5407	8",,,,,,,0
"2021-09-10 00:00:00	1.38384	1.38516	1.38327	1.38506	4995	9",,,,,,,0
"2021-09-10 04:00:00	1.38506	1.38786	1.38397	1.38731	9709	8",,,,,,,0
"2021-09-10 08:00:00	1.38732	1.38849	1.38637	1.38839	12543	8",,,,,,,0
"2021-09-10 12:00:00	1.38836	1.38883	1.38412	1.38461	18884	7",,,,,,,0
"2021-09-10 16:00:00	1.38461	1.38591	1.3831	1.38319	8833	9",,,,,,,0
"2021-09-10 20:00:00	1.3832	1.38352	1.38258	1.38299	2076	9",,,,,,,0
"2021-09-13 00:00:00	1.38391	1.38457	1.38259	1.38398	6324	9",,,,,,,0
"2021-09-13 04:00:00	1.38401	1.38404	1.37968	1.38161	11030	8",,,,,,,0
"2021-09-13 08:00:00	1.38161	1.38321	1.38068	1.3825	9233	7",,,,,,,0
"2021-09-13 12:00:00	1.3825	1.38508	1.38134	1.38434	15970	7",,,,,,,0
"2021-09-13 16:00:00	1.38433	1.38447	1.38262	1.38348	5398	7",,,,,,,0
